,geohash,latitude,longitude,time,cloudCover,dewPoint,humidity,ozone,precipAccumulation,precipIntensity,precipProbability,pressure,uvIndex,visibility,windBearing,windGust,windSpeed,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,moonPhase,precipIntensityMax,precipIntensityMaxTime,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,windGustTime
3,c2e6593566qy,48.1715,-119.0244,2020-01-23 00:00:00-08:00,1.0,34.97,0.99,369.3,0.0,0.0128,0.83,1019.2,1,1.517,113,7.96,4.09,34.44,2020-01-23 18:15:00-08:00,28.4,2020-01-24 01:20:00-08:00,34.77,2020-01-23 20:35:00-08:00,29.59,2020-01-23 00:00:00-08:00,0.98,0.033,2020-01-24 00:00:00-08:00,2020-01-23 07:36:00-08:00,2020-01-23 16:42:00-08:00,38.17,2020-01-23 19:00:00-08:00,30.7,2020-01-24 00:13:00-08:00,38.71,2020-01-23 20:42:00-08:00,30.74,2020-01-24 00:00:00-08:00,2020-01-23 11:38:00-08:00
4,c2e6593566qy,48.1715,-119.0244,2020-01-24 00:00:00-08:00,1.0,34.08,1.0,385.1,0.0,0.0127,0.89,1016.3,1,0.106,127,9.78,2.82,35.79,2020-01-24 15:56:00-08:00,28.94,2020-01-25 00:56:00-08:00,35.79,2020-01-24 15:56:00-08:00,28.4,2020-01-24 01:20:00-08:00,0.01,0.0582,2020-01-24 03:58:00-08:00,2020-01-24 07:35:00-08:00,2020-01-24 16:44:00-08:00,37.38,2020-01-24 07:00:00-08:00,31.4,2020-01-25 00:56:00-08:00,37.5,2020-01-24 06:32:00-08:00,30.7,2020-01-24 00:13:00-08:00,2020-01-24 04:14:00-08:00
5,c2e6593566qy,48.1715,-119.0244,2020-01-25 00:00:00-08:00,1.0,35.39,1.0,365.5,0.0,0.0171,0.89,1013.4,1,0.544,100,9.0,2.93,37.29,2020-01-25 16:12:00-08:00,34.34,2020-01-26 07:04:00-08:00,37.29,2020-01-25 16:12:00-08:00,28.94,2020-01-25 00:56:00-08:00,0.04,0.048,2020-01-25 06:02:00-08:00,2020-01-25 07:34:00-08:00,2020-01-25 16:45:00-08:00,37.8,2020-01-25 14:04:00-08:00,33.85,2020-01-26 07:04:00-08:00,37.8,2020-01-25 14:04:00-08:00,31.4,2020-01-25 00:56:00-08:00,2020-01-25 05:34:00-08:00
6,c2e6593566qy,48.1715,-119.0244,2020-01-26 00:00:00-08:00,0.97,34.85,0.99,366.6,0.0,0.0003,0.26,1017.7,1,5.682,39,3.0,1.54,36.45,2020-01-26 13:02:00-08:00,32.41,2020-01-27 01:59:00-08:00,36.45,2020-01-26 13:02:00-08:00,32.47,2020-01-27 00:00:00-08:00,0.07,0.0041,2020-01-26 23:58:00-08:00,2020-01-26 07:33:00-08:00,2020-01-26 16:47:00-08:00,36.95,2020-01-26 13:02:00-08:00,31.92,2020-01-27 01:59:00-08:00,36.95,2020-01-26 13:02:00-08:00,31.98,2020-01-27 00:00:00-08:00,2020-01-26 12:25:00-08:00
7,c2e6593566qy,48.1715,-119.0244,2020-01-27 00:00:00-08:00,0.98,33.73,0.99,370.6,0.86,0.0069,0.51,1022.0,1,5.821,117,4.67,2.16,35.52,2020-01-27 16:03:00-08:00,32.66,2020-01-27 23:24:00-08:00,35.52,2020-01-27 16:03:00-08:00,32.41,2020-01-27 01:59:00-08:00,0.1,0.0409,2020-01-27 22:00:00-08:00,2020-01-27 07:32:00-08:00,2020-01-27 16:48:00-08:00,36.02,2020-01-27 16:03:00-08:00,32.17,2020-01-27 23:24:00-08:00,36.02,2020-01-27 16:03:00-08:00,31.92,2020-01-27 01:59:00-08:00,2020-01-27 16:02:00-08:00
0,c0rvunsdutwh,47.4532,-123.9194,2020-01-20 00:00:00-08:00,0.92,43.27,0.89,344.5,0.0,0.025,0.99,1011.9,1,6.818,119,26.81,7.19,47.14,2020-01-20 16:47:00-08:00,38.33,2020-01-21 07:02:00-08:00,47.14,2020-01-20 16:47:00-08:00,39.84,2020-01-20 09:14:00-08:00,0.88,0.0655,2020-01-21 00:00:00-08:00,2020-01-20 07:56:00-08:00,2020-01-20 16:59:00-08:00,50.29,2020-01-20 16:52:00-08:00,42.81,2020-01-21 07:20:00-08:00,50.29,2020-01-20 16:52:00-08:00,42.98,2020-01-20 09:38:00-08:00,2020-01-20 23:14:00-08:00
1,c0rvunsdutwh,47.4532,-123.9194,2020-01-21 00:00:00-08:00,0.99,42.74,0.96,404.5,0.0,0.091,1.0,1005.9,1,3.303,189,36.72,10.0,39.01,2020-01-21 19:00:00-08:00,38.52,2020-01-22 08:00:00-08:00,40.01,2020-01-21 00:00:00-08:00,36.68,2020-01-21 12:57:00-08:00,0.91,0.1443,2020-01-21 11:36:00-08:00,2020-01-21 07:55:00-08:00,2020-01-21 17:01:00-08:00,44.73,2020-01-21 19:00:00-08:00,41.79,2020-01-22 08:00:00-08:00,45.73,2020-01-21 03:07:00-08:00,42.34,2020-01-21 10:09:00-08:00,2020-01-21 03:56:00-08:00
2,c0rvunsdutwh,47.4532,-123.9194,2020-01-22 00:00:00-08:00,0.99,42.93,0.97,365.2,0.0,0.0866,0.99,1014.1,1,5.242,130,26.55,7.22,42.5,2020-01-22 19:00:00-08:00,42.5,2020-01-22 19:00:00-08:00,46.12,2020-01-23 00:00:00-08:00,35.08,2020-01-22 12:48:00-08:00,0.94,0.2628,2020-01-23 00:00:00-08:00,2020-01-22 07:54:00-08:00,2020-01-22 17:02:00-08:00,46.18,2020-01-22 19:00:00-08:00,45.19,2020-01-22 19:00:00-08:00,49.78,2020-01-23 00:00:00-08:00,40.88,2020-01-22 12:43:00-08:00,2020-01-22 13:01:00-08:00
3,c0rvunsdutwh,47.4532,-123.9194,2020-01-23 00:00:00-08:00,1.0,50.74,0.99,372.8,0.0,0.1622,1.0,1012.8,1,0.96,176,31.2,8.21,53.19,2020-01-23 12:59:00-08:00,43.61,2020-01-24 07:02:00-08:00,53.19,2020-01-23 12:59:00-08:00,45.95,2020-01-23 08:00:00-08:00,0.98,0.2951,2020-01-23 01:05:00-08:00,2020-01-23 07:53:00-08:00,2020-01-23 17:04:00-08:00,53.69,2020-01-23 12:59:00-08:00,45.74,2020-01-24 07:17:00-08:00,53.69,2020-01-23 12:59:00-08:00,48.79,2020-01-23 00:00:00-08:00,2020-01-23 09:04:00-08:00
4,c0rvunsdutwh,47.4532,-123.9194,2020-01-24 00:00:00-08:00,1.0,47.93,1.0,380.8,0.0,0.0465,1.0,1013.2,1,5.074,158,19.35,4.73,47.61,2020-01-24 18:41:00-08:00,42.87,2020-01-24 23:10:00-08:00,50.95,2020-01-24 00:00:00-08:00,42.87,2020-01-24 23:10:00-08:00,0.01,0.1014,2020-01-24 00:00:00-08:00,2020-01-24 07:52:00-08:00,2020-01-24 17:05:00-08:00,49.08,2020-01-24 17:10:00-08:00,45.3,2020-01-24 23:07:00-08:00,51.45,2020-01-24 00:00:00-08:00,45.3,2020-01-24 23:07:00-08:00,2020-01-24 02:47:00-08:00
5,c0rvunsdutwh,47.4532,-123.9194,2020-01-25 00:00:00-08:00,0.91,46.53,1.0,364.5,0.0,0.0339,0.99,1010.2,1,4.74,146,22.28,4.91,47.61,2020-01-25 17:03:00-08:00,38.72,2020-01-26 08:00:00-08:00,47.61,2020-01-25 17:03:00-08:00,42.64,2020-01-25 11:42:00-08:00,0.04,0.071,2020-01-25 03:55:00-08:00,2020-01-25 07:51:00-08:00,2020-01-25 17:07:00-08:00,48.67,2020-01-25 07:00:00-08:00,40.17,2020-01-26 08:00:00-08:00,48.67,2020-01-25 06:58:00-08:00,43.44,2020-01-26 00:00:00-08:00,2020-01-25 08:04:00-08:00
6,c0rvunsdutwh,47.4532,-123.9194,2020-01-26 00:00:00-08:00,0.2,43.48,0.97,372.3,0.0,0.0226,0.76,1015.4,1,10.0,116,7.32,3.67,49.04,2020-01-26 14:20:00-08:00,39.42,2020-01-26 23:27:00-08:00,49.04,2020-01-26 14:20:00-08:00,38.57,2020-01-26 08:16:00-08:00,0.07,0.1212,2020-01-26 04:00:00-08:00,2020-01-26 07:50:00-08:00,2020-01-26 17:08:00-08:00,50.1,2020-01-26 14:23:00-08:00,42.45,2020-01-27 08:00:00-08:00,50.1,2020-01-26 14:23:00-08:00,40.16,2020-01-26 08:06:00-08:00,2020-01-27 00:00:00-08:00
7,c0rvunsdutwh,47.4532,-123.9194,2020-01-27 00:00:00-08:00,0.82,44.09,1.0,371.1,0.0,0.0515,0.99,1017.5,1,7.443,139,17.98,5.21,44.51,2020-01-27 14:41:00-08:00,39.07,2020-01-27 20:53:00-08:00,44.51,2020-01-27 14:41:00-08:00,39.07,2020-01-27 20:53:00-08:00,0.1,0.1017,2020-01-27 21:58:00-08:00,2020-01-27 07:49:00-08:00,2020-01-27 17:10:00-08:00,46.78,2020-01-27 14:47:00-08:00,42.28,2020-01-27 23:07:00-08:00,46.78,2020-01-27 14:47:00-08:00,42.28,2020-01-27 23:07:00-08:00,2020-01-27 06:40:00-08:00
0,c2hxzsweq52u,46.3876,-117.0831,2020-01-20 00:00:00-08:00,0.8,31.97,0.78,316.1,0.0,0.0006,0.1,1019.5,1,10.0,131,13.07,6.61,41.3,2020-01-20 14:37:00-08:00,26.36,2020-01-21 06:09:00-08:00,41.3,2020-01-20 14:37:00-08:00,24.8,2020-01-20 00:07:00-08:00,0.88,0.0032,2020-01-20 05:59:00-08:00,2020-01-20 07:25:00-08:00,2020-01-20 16:36:00-08:00,44.71,2020-01-20 14:24:00-08:00,31.94,2020-01-21 06:15:00-08:00,44.71,2020-01-20 14:24:00-08:00,31.56,2020-01-20 01:55:00-08:00,2020-01-20 20:03:00-08:00
1,c2hxzsweq52u,46.3876,-117.0831,2020-01-21 00:00:00-08:00,0.81,33.41,0.87,379.9,0.0,0.0028,0.52,1013.9,1,10.0,164,13.6,6.09,38.64,2020-01-21 14:15:00-08:00,25.87,2020-01-22 06:39:00-08:00,38.64,2020-01-21 14:15:00-08:00,26.36,2020-01-21 06:09:00-08:00,0.91,0.0081,2020-01-21 21:48:00-08:00,2020-01-21 07:24:00-08:00,2020-01-21 16:37:00-08:00,42.41,2020-01-21 13:48:00-08:00,30.7,2020-01-22 06:49:00-08:00,42.41,2020-01-21 13:48:00-08:00,31.94,2020-01-21 06:15:00-08:00,2020-01-21 12:21:00-08:00
2,c2hxzsweq52u,46.3876,-117.0831,2020-01-22 00:00:00-08:00,0.76,33.02,0.86,376.6,0.0,0.0041,0.61,1021.4,1,9.858,162,10.88,5.1,39.47,2020-01-22 13:26:00-08:00,33.29,2020-01-23 06:04:00-08:00,39.47,2020-01-22 13:26:00-08:00,25.87,2020-01-22 06:39:00-08:00,0.94,0.015,2020-01-23 00:00:00-08:00,2020-01-22 07:24:00-08:00,2020-01-22 16:38:00-08:00,42.4,2020-01-22 13:32:00-08:00,37.63,2020-01-23 05:53:00-08:00,42.4,2020-01-22 13:32:00-08:00,30.7,2020-01-22 06:49:00-08:00,2020-01-22 22:03:00-08:00
3,c2hxzsweq52u,46.3876,-117.0831,2020-01-23 00:00:00-08:00,0.94,39.09,0.97,359.0,0.0,0.0112,0.9,1021.4,1,8.422,157,13.2,5.94,42.19,2020-01-23 13:09:00-08:00,26.69,2020-01-24 02:25:00-08:00,42.19,2020-01-23 13:09:00-08:00,28.99,2020-01-24 00:00:00-08:00,0.98,0.0161,2020-01-23 09:49:00-08:00,2020-01-23 07:23:00-08:00,2020-01-23 16:40:00-08:00,46.12,2020-01-23 13:08:00-08:00,31.78,2020-01-24 02:19:00-08:00,46.12,2020-01-23 13:08:00-08:00,33.44,2020-01-24 00:00:00-08:00,2020-01-23 13:04:00-08:00
4,c2hxzsweq52u,46.3876,-117.0831,2020-01-24 00:00:00-08:00,0.99,36.36,0.99,375.2,0.0,0.0054,0.68,1019.2,1,9.721,140,13.26,5.26,38.38,2020-01-24 16:04:00-08:00,27.21,2020-01-25 00:59:00-08:00,38.38,2020-01-24 16:04:00-08:00,26.69,2020-01-24 02:25:00-08:00,0.01,0.0257,2020-01-24 07:00:00-08:00,2020-01-24 07:22:00-08:00,2020-01-24 16:41:00-08:00,41.48,2020-01-24 16:05:00-08:00,32.67,2020-01-25 00:59:00-08:00,41.48,2020-01-24 16:05:00-08:00,31.78,2020-01-24 02:19:00-08:00,2020-01-25 00:00:00-08:00
5,c2hxzsweq52u,46.3876,-117.0831,2020-01-25 00:00:00-08:00,0.95,38.4,0.98,351.0,0.0,0.0066,0.77,1016.1,1,9.678,141,19.84,5.73,40.5,2020-01-25 15:49:00-08:00,35.41,2020-01-26 03:58:00-08:00,40.5,2020-01-25 15:49:00-08:00,27.21,2020-01-25 00:59:00-08:00,0.04,0.0328,2020-01-25 23:58:00-08:00,2020-01-25 07:21:00-08:00,2020-01-25 16:43:00-08:00,44.13,2020-01-25 13:48:00-08:00,35.99,2020-01-26 07:01:00-08:00,44.13,2020-01-25 13:48:00-08:00,32.67,2020-01-25 00:59:00-08:00,2020-01-25 11:48:00-08:00
6,c2hxzsweq52u,46.3876,-117.0831,2020-01-26 00:00:00-08:00,0.99,39.71,0.99,353.2,0.0,0.007,0.86,1017.1,1,9.794,113,8.48,2.56,44.81,2020-01-26 14:17:00-08:00,30.74,2020-01-27 06:58:00-08:00,44.81,2020-01-26 14:17:00-08:00,35.41,2020-01-26 03:58:00-08:00,0.07,0.0329,2020-01-26 02:03:00-08:00,2020-01-26 07:20:00-08:00,2020-01-26 16:44:00-08:00,45.31,2020-01-26 14:17:00-08:00,33.4,2020-01-27 06:58:00-08:00,45.31,2020-01-26 14:17:00-08:00,35.99,2020-01-26 07:01:00-08:00,2020-01-26 00:00:00-08:00
7,c2hxzsweq52u,46.3876,-117.0831,2020-01-27 00:00:00-08:00,0.68,38.16,0.96,370.8,0.0,0.0024,0.47,1022.8,1,9.999,152,8.04,3.42,45.1,2020-01-27 14:12:00-08:00,30.0,2020-01-27 23:31:00-08:00,45.1,2020-01-27 14:12:00-08:00,30.0,2020-01-27 23:31:00-08:00,0.1,0.0316,2020-01-27 00:00:00-08:00,2020-01-27 07:19:00-08:00,2020-01-27 16:46:00-08:00,45.54,2020-01-27 13:56:00-08:00,33.0,2020-01-28 05:36:00-08:00,45.54,2020-01-27 13:56:00-08:00,33.4,2020-01-27 06:58:00-08:00,2020-01-27 21:54:00-08:00
0,c23n29s60yq7,47.5135,-122.3159,2020-01-20 00:00:00-08:00,0.79,40.14,0.77,339.6,0.0,0.0011,0.59,1013.0,1,9.569,157,9.59,3.6,52.13,2020-01-20 14:09:00-08:00,37.4,2020-01-21 07:23:00-08:00,52.13,2020-01-20 14:09:00-08:00,38.78,2020-01-20 04:58:00-08:00,0.88,0.0051,2020-01-20 20:07:00-08:00,2020-01-20 07:50:00-08:00,2020-01-20 16:53:00-08:00,52.63,2020-01-20 14:09:00-08:00,42.41,2020-01-21 06:51:00-08:00,52.63,2020-01-20 14:09:00-08:00,41.8,2020-01-20 04:51:00-08:00,2020-01-21 00:00:00-08:00
1,c23n29s60yq7,47.5135,-122.3159,2020-01-21 00:00:00-08:00,0.92,41.18,0.86,405.5,0.0,0.0252,0.99,1007.3,1,9.689,180,32.82,11.54,42.12,2020-01-21 13:05:00-08:00,36.48,2020-01-22 06:19:00-08:00,42.12,2020-01-21 13:05:00-08:00,37.4,2020-01-21 07:23:00-08:00,0.91,0.058,2020-01-21 19:16:00-08:00,2020-01-21 07:49:00-08:00,2020-01-21 16:54:00-08:00,48.61,2020-01-21 13:08:00-08:00,40.59,2020-01-22 07:11:00-08:00,48.61,2020-01-21 13:08:00-08:00,42.41,2020-01-21 06:51:00-08:00,2020-01-21 13:52:00-08:00
2,c23n29s60yq7,47.5135,-122.3159,2020-01-22 00:00:00-08:00,0.91,43.12,0.95,368.8,0.0,0.0221,0.97,1015.6,1,9.623,163,29.22,7.76,43.15,2020-01-22 19:00:00-08:00,43.15,2020-01-22 19:00:00-08:00,44.69,2020-01-23 00:00:00-08:00,36.48,2020-01-22 06:19:00-08:00,0.94,0.0475,2020-01-22 15:48:00-08:00,2020-01-22 07:48:00-08:00,2020-01-22 16:56:00-08:00,47.25,2020-01-22 19:00:00-08:00,46.26,2020-01-22 19:00:00-08:00,48.65,2020-01-23 00:00:00-08:00,40.59,2020-01-22 07:11:00-08:00,2020-01-22 00:00:00-08:00
3,c23n29s60yq7,47.5135,-122.3159,2020-01-23 00:00:00-08:00,1.0,49.33,0.98,370.8,0.0,0.0358,1.0,1014.1,1,8.97,170,32.42,9.08,54.39,2020-01-23 16:01:00-08:00,38.05,2020-01-24 08:00:00-08:00,54.39,2020-01-23 16:01:00-08:00,38.67,2020-01-23 22:15:00-08:00,0.98,0.0921,2020-01-24 00:00:00-08:00,2020-01-23 07:47:00-08:00,2020-01-23 16:57:00-08:00,54.89,2020-01-23 16:01:00-08:00,42.05,2020-01-24 08:00:00-08:00,54.89,2020-01-23 16:01:00-08:00,42.94,2020-01-23 22:14:00-08:00,2020-01-23 06:33:00-08:00
4,c23n29s60yq7,47.5135,-122.3159,2020-01-24 00:00:00-08:00,1.0,46.39,1.0,383.6,0.0,0.0315,1.0,1014.0,1,7.703,173,26.4,6.46,46.46,2020-01-24 17:36:00-08:00,41.3,2020-01-25 06:56:00-08:00,46.46,2020-01-24 17:36:00-08:00,37.44,2020-01-24 08:57:00-08:00,0.01,0.0921,2020-01-24 00:00:00-08:00,2020-01-24 07:46:00-08:00,2020-01-24 16:59:00-08:00,48.38,2020-01-24 17:11:00-08:00,43.07,2020-01-25 04:02:00-08:00,49.02,2020-01-24 04:35:00-08:00,41.27,2020-01-24 08:57:00-08:00,2020-01-24 01:58:00-08:00
5,c23n29s60yq7,47.5135,-122.3159,2020-01-25 00:00:00-08:00,0.95,47.03,1.0,364.6,0.0,0.0212,0.99,1010.7,1,9.161,174,31.38,7.28,50.83,2020-01-25 13:01:00-08:00,39.95,2020-01-26 06:53:00-08:00,50.83,2020-01-25 13:01:00-08:00,41.09,2020-01-26 00:00:00-08:00,0.04,0.0664,2020-01-25 06:58:00-08:00,2020-01-25 07:45:00-08:00,2020-01-25 17:00:00-08:00,51.36,2020-01-25 13:06:00-08:00,41.03,2020-01-26 07:08:00-08:00,51.36,2020-01-25 13:06:00-08:00,43.07,2020-01-25 04:02:00-08:00,2020-01-25 08:09:00-08:00
6,c23n29s60yq7,47.5135,-122.3159,2020-01-26 00:00:00-08:00,0.85,44.15,0.98,372.9,0.0,0.0043,0.5,1016.0,1,10.0,167,8.99,3.94,48.11,2020-01-26 16:09:00-08:00,37.53,2020-01-27 07:07:00-08:00,48.11,2020-01-26 16:09:00-08:00,38.83,2020-01-26 23:11:00-08:00,0.07,0.0424,2020-01-26 20:58:00-08:00,2020-01-26 07:44:00-08:00,2020-01-26 17:02:00-08:00,48.76,2020-01-26 14:57:00-08:00,41.88,2020-01-27 08:00:00-08:00,48.76,2020-01-26 14:57:00-08:00,41.03,2020-01-26 07:08:00-08:00,2020-01-26 23:22:00-08:00
7,c23n29s60yq7,47.5135,-122.3159,2020-01-27 00:00:00-08:00,0.67,44.33,1.0,370.6,0.0,0.0138,0.95,1018.9,1,8.978,164,25.52,7.13,44.87,2020-01-27 17:00:00-08:00,37.91,2020-01-28 07:50:00-08:00,44.87,2020-01-27 17:00:00-08:00,37.53,2020-01-27 07:07:00-08:00,0.1,0.0443,2020-01-27 19:00:00-08:00,2020-01-27 07:43:00-08:00,2020-01-27 17:03:00-08:00,48.2,2020-01-27 15:03:00-08:00,40.72,2020-01-28 02:50:00-08:00,48.2,2020-01-27 15:03:00-08:00,41.54,2020-01-27 23:54:00-08:00,2020-01-27 13:10:00-08:00
0,c295639zqkcn,48.3933,-122.2422,2020-01-20 00:00:00-08:00,0.92,42.52,0.79,345.6,0.0,0.0013,0.64,1012.6,1,10.0,113,17.46,5.96,54.33,2020-01-20 14:22:00-08:00,38.17,2020-01-21 08:00:00-08:00,54.33,2020-01-20 14:22:00-08:00,42.79,2020-01-20 06:23:00-08:00,0.88,0.0042,2020-01-20 15:53:00-08:00,2020-01-20 07:53:00-08:00,2020-01-20 16:50:00-08:00,54.83,2020-01-20 14:22:00-08:00,43.52,2020-01-21 08:00:00-08:00,54.83,2020-01-20 14:22:00-08:00,45.78,2020-01-20 07:03:00-08:00,2020-01-20 01:38:00-08:00
1,c295639zqkcn,48.3933,-122.2422,2020-01-21 00:00:00-08:00,0.97,42.18,0.92,410.2,0.0,0.0224,0.98,1006.3,1,9.512,146,31.81,9.73,39.44,2020-01-21 19:00:00-08:00,38.11,2020-01-22 07:56:00-08:00,43.35,2020-01-21 00:00:00-08:00,37.05,2020-01-21 10:42:00-08:00,0.91,0.0442,2020-01-21 16:14:00-08:00,2020-01-21 07:52:00-08:00,2020-01-21 16:51:00-08:00,45.21,2020-01-21 13:06:00-08:00,42.22,2020-01-22 07:27:00-08:00,47.14,2020-01-21 00:36:00-08:00,42.93,2020-01-22 00:00:00-08:00,2020-01-21 10:45:00-08:00
2,c295639zqkcn,48.3933,-122.2422,2020-01-22 00:00:00-08:00,0.98,43.33,0.95,376.0,0.0,0.0312,0.99,1015.1,1,9.294,129,20.9,8.07,43.02,2020-01-22 13:00:00-08:00,41.34,2020-01-22 20:55:00-08:00,43.02,2020-01-22 13:00:00-08:00,38.11,2020-01-22 07:56:00-08:00,0.94,0.0663,2020-01-23 00:00:00-08:00,2020-01-22 07:51:00-08:00,2020-01-22 16:53:00-08:00,47.33,2020-01-22 13:04:00-08:00,45.44,2020-01-22 20:46:00-08:00,47.33,2020-01-22 13:04:00-08:00,42.22,2020-01-22 07:27:00-08:00,2020-01-22 04:29:00-08:00
3,c295639zqkcn,48.3933,-122.2422,2020-01-23 00:00:00-08:00,1.0,49.93,0.99,374.4,0.0,0.0581,1.0,1013.2,1,8.114,142,27.59,10.31,52.91,2020-01-23 17:24:00-08:00,43.02,2020-01-24 04:30:00-08:00,52.91,2020-01-23 17:24:00-08:00,42.25,2020-01-23 00:00:00-08:00,0.98,0.0907,2020-01-23 03:29:00-08:00,2020-01-23 07:50:00-08:00,2020-01-23 16:54:00-08:00,53.41,2020-01-23 17:24:00-08:00,46.05,2020-01-24 05:41:00-08:00,53.41,2020-01-23 17:24:00-08:00,46.32,2020-01-23 00:00:00-08:00,2020-01-23 09:35:00-08:00
4,c295639zqkcn,48.3933,-122.2422,2020-01-24 00:00:00-08:00,0.99,47.54,0.99,390.6,0.0,0.0189,1.0,1013.3,1,9.547,129,23.89,6.94,45.32,2020-01-24 18:45:00-08:00,38.4,2020-01-25 05:57:00-08:00,45.56,2020-01-24 00:00:00-08:00,43.02,2020-01-24 04:30:00-08:00,0.01,0.0816,2020-01-24 00:57:00-08:00,2020-01-24 07:49:00-08:00,2020-01-24 16:56:00-08:00,48.75,2020-01-24 18:52:00-08:00,41.21,2020-01-25 05:54:00-08:00,49.3,2020-01-24 00:49:00-08:00,46.05,2020-01-24 05:41:00-08:00,2020-01-24 06:24:00-08:00
5,c295639zqkcn,48.3933,-122.2422,2020-01-25 00:00:00-08:00,0.99,45.89,1.0,370.5,0.0,0.0226,0.99,1010.2,1,7.496,112,29.13,5.47,47.03,2020-01-25 16:04:00-08:00,41.33,2020-01-26 04:04:00-08:00,47.03,2020-01-25 16:04:00-08:00,38.4,2020-01-25 05:57:00-08:00,0.04,0.0442,2020-01-25 19:08:00-08:00,2020-01-25 07:48:00-08:00,2020-01-25 16:57:00-08:00,49.52,2020-01-25 16:06:00-08:00,43.22,2020-01-26 08:00:00-08:00,49.52,2020-01-25 16:06:00-08:00,41.21,2020-01-25 05:54:00-08:00,2020-01-25 09:29:00-08:00
6,c295639zqkcn,48.3933,-122.2422,2020-01-26 00:00:00-08:00,0.64,44.76,0.99,374.1,0.0,0.0033,0.68,1016.1,1,10.0,101,7.91,3.84,49.12,2020-01-26 14:11:00-08:00,37.6,2020-01-26 23:50:00-08:00,49.12,2020-01-26 14:11:00-08:00,37.6,2020-01-26 23:50:00-08:00,0.07,0.0165,2020-01-26 00:00:00-08:00,2020-01-26 07:47:00-08:00,2020-01-26 16:59:00-08:00,49.58,2020-01-26 14:02:00-08:00,41.57,2020-01-26 20:30:00-08:00,49.58,2020-01-26 14:02:00-08:00,41.57,2020-01-26 20:30:00-08:00,2020-01-27 00:00:00-08:00
7,c295639zqkcn,48.3933,-122.2422,2020-01-27 00:00:00-08:00,0.83,44.22,1.0,372.0,0.0,0.0145,0.95,1018.3,1,9.91,117,23.37,6.91,43.26,2020-01-27 16:41:00-08:00,38.62,2020-01-28 08:00:00-08:00,43.26,2020-01-27 16:41:00-08:00,37.61,2020-01-27 00:00:00-08:00,0.1,0.0577,2020-01-27 01:00:00-08:00,2020-01-27 07:45:00-08:00,2020-01-27 17:00:00-08:00,46.43,2020-01-27 18:59:00-08:00,41.86,2020-01-28 02:31:00-08:00,46.43,2020-01-27 18:59:00-08:00,41.93,2020-01-27 00:34:00-08:00,2020-01-27 08:56:00-08:00
0,c2evpy4bf91g,48.7245,-118.1321,2020-01-20 00:00:00-08:00,0.92,29.06,0.86,332.0,0.09,0.0007,0.16,1020.1,1,9.155,84,6.14,2.38,39.59,2020-01-20 14:03:00-08:00,30.26,2020-01-21 06:51:00-08:00,39.59,2020-01-20 14:03:00-08:00,28.22,2020-01-20 06:59:00-08:00,0.88,0.0037,2020-01-20 06:00:00-08:00,2020-01-20 07:37:00-08:00,2020-01-20 16:32:00-08:00,40.09,2020-01-20 14:03:00-08:00,29.77,2020-01-21 06:51:00-08:00,40.09,2020-01-20 14:03:00-08:00,27.73,2020-01-20 06:59:00-08:00,2020-01-20 00:31:00-08:00
1,c2evpy4bf91g,48.7245,-118.1321,2020-01-21 00:00:00-08:00,0.98,30.69,0.87,394.9,0.0,0.0086,0.71,1012.0,1,3.777,157,14.1,3.26,35.86,2020-01-21 15:09:00-08:00,28.3,2020-01-22 06:56:00-08:00,35.86,2020-01-21 15:09:00-08:00,30.26,2020-01-21 06:51:00-08:00,0.91,0.0367,2020-01-21 12:54:00-08:00,2020-01-21 07:36:00-08:00,2020-01-21 16:33:00-08:00,39.72,2020-01-21 15:15:00-08:00,31.33,2020-01-22 06:59:00-08:00,39.72,2020-01-21 15:15:00-08:00,29.77,2020-01-21 06:51:00-08:00,2020-01-21 13:21:00-08:00
2,c2evpy4bf91g,48.7245,-118.1321,2020-01-22 00:00:00-08:00,0.9,31.23,0.88,396.6,0.64,0.0052,0.5,1019.2,1,6.282,172,8.81,3.02,39.63,2020-01-22 12:56:00-08:00,32.76,2020-01-23 04:05:00-08:00,39.63,2020-01-22 12:56:00-08:00,28.3,2020-01-22 06:56:00-08:00,0.94,0.0202,2020-01-22 22:30:00-08:00,2020-01-22 07:35:00-08:00,2020-01-22 16:35:00-08:00,40.16,2020-01-22 13:14:00-08:00,32.27,2020-01-23 04:05:00-08:00,40.16,2020-01-22 13:14:00-08:00,31.33,2020-01-22 06:59:00-08:00,2020-01-22 03:44:00-08:00
